track_id,frame_id,timestamp_ms,agent_type,x,y,vx,vy
P2,2056,205600,pedestrian/bicycle,1003.979,990.289,2.037,0.951
P2,2057,205700,pedestrian/bicycle,1004.184,990.381,2.074,0.893
P2,2058,205800,pedestrian/bicycle,1004.394,990.467,2.115,0.829
P2,2059,205900,pedestrian/bicycle,1004.608,990.546,2.161,0.759
P2,2060,206000,pedestrian/bicycle,1004.826,990.618,2.21,0.682
P2,2061,206100,pedestrian/bicycle,1005.05,990.683,2.265,0.602
P2,2062,206200,pedestrian/bicycle,1005.28,990.739,2.325,0.521
P2,2063,206300,pedestrian/bicycle,1005.515,990.787,2.384,0.441
P2,2064,206400,pedestrian/bicycle,1005.756,990.827,2.44,0.362
P2,2065,206500,pedestrian/bicycle,1006.003,990.859,2.492,0.288
P2,2066,206600,pedestrian/bicycle,1006.254,990.885,2.543,0.22
P2,2067,206700,pedestrian/bicycle,1006.511,990.904,2.587,0.157
P2,2068,206800,pedestrian/bicycle,1006.771,990.916,2.622,0.1
P2,2069,206900,pedestrian/bicycle,1007.035,990.924,2.652,0.05
P2,2070,207000,pedestrian/bicycle,1007.301,990.927,2.676,0.009
P2,2071,207100,pedestrian/bicycle,1007.57,990.926,2.696,-0.022
P2,2072,207200,pedestrian/bicycle,1007.841,990.923,2.718,-0.043
P2,2073,207300,pedestrian/bicycle,1008.115,990.918,2.755,-0.056
P2,2074,207400,pedestrian/bicycle,1008.393,990.912,2.811,-0.059
P2,2075,207500,pedestrian/bicycle,1008.677,990.907,2.878,-0.052
P2,2076,207600,pedestrian/bicycle,1008.969,990.902,2.95,-0.035
P2,2077,207700,pedestrian/bicycle,1009.267,990.9,3.016,-0.011
P2,2078,207800,pedestrian/bicycle,1009.571,990.901,3.072,0.02
P2,2079,207900,pedestrian/bicycle,1009.881,990.904,3.118,0.053
P2,2080,208000,pedestrian/bicycle,1010.195,990.911,3.155,0.085
P2,2081,208100,pedestrian/bicycle,1010.511,990.921,3.182,0.115
P2,2082,208200,pedestrian/bicycle,1010.831,990.934,3.202,0.144
P2,2083,208300,pedestrian/bicycle,1011.152,990.95,3.223,0.174
P2,2084,208400,pedestrian/bicycle,1011.475,990.969,3.249,0.202
P2,2085,208500,pedestrian/bicycle,1011.802,990.99,3.282,0.228
P2,2086,208600,pedestrian/bicycle,1012.132,991.014,3.325,0.25
P2,2087,208700,pedestrian/bicycle,1012.467,991.04,3.373,0.267
P2,2088,208800,pedestrian/bicycle,1012.807,991.067,3.422,0.281
P2,2089,208900,pedestrian/bicycle,1013.151,991.096,3.471,0.292
P2,2090,209000,pedestrian/bicycle,1013.501,991.126,3.519,0.302
P2,2091,209100,pedestrian/bicycle,1013.855,991.156,3.559,0.311
P2,2092,209200,pedestrian/bicycle,1014.212,991.188,3.587,0.321
P2,2093,209300,pedestrian/bicycle,1014.572,991.22,3.604,0.328
P2,2094,209400,pedestrian/bicycle,1014.932,991.253,3.611,0.33
P2,2095,209500,pedestrian/bicycle,1015.294,991.286,3.612,0.329
P2,2096,209600,pedestrian/bicycle,1015.655,991.319,3.611,0.327
P2,2097,209700,pedestrian/bicycle,1016.016,991.352,3.613,0.326
P2,2098,209800,pedestrian/bicycle,1016.378,991.384,3.623,0.33
P2,2099,209900,pedestrian/bicycle,1016.741,991.418,3.64,0.339
P2,2100,210000,pedestrian/bicycle,1017.106,991.453,3.659,0.354
P2,2101,210100,pedestrian/bicycle,1017.473,991.489,3.682,0.376
P2,2102,210200,pedestrian/bicycle,1017.843,991.528,3.709,0.402
P2,2103,210300,pedestrian/bicycle,1018.215,991.57,3.739,0.434
P2,2104,210400,pedestrian/bicycle,1018.59,991.615,3.767,0.47
P2,2105,210500,pedestrian/bicycle,1018.968,991.664,3.789,0.509
P2,2106,210600,pedestrian/bicycle,1019.348,991.717,3.806,0.549
P2,2107,210700,pedestrian/bicycle,1019.729,991.774,3.822,0.587
P2,2108,210800,pedestrian/bicycle,1020.112,991.834,3.837,0.62
P2,2109,210900,pedestrian/bicycle,1020.497,991.897,3.852,0.649
P2,2110,211000,pedestrian/bicycle,1020.883,991.963,3.868,0.67
P2,2111,211100,pedestrian/bicycle,1021.27,992.031,3.885,0.683
P2,2112,211200,pedestrian/bicycle,1021.66,992.1,3.902,0.688
P2,2113,211300,pedestrian/bicycle,1022.051,992.168,3.922,0.683
P2,2114,211400,pedestrian/bicycle,1022.444,992.236,3.945,0.669
P2,2115,211500,pedestrian/bicycle,1022.84,992.301,3.974,0.645
P2,2116,211600,pedestrian/bicycle,1023.239,992.364,4.011,0.611
P2,2117,211700,pedestrian/bicycle,1023.643,992.423,4.055,0.567
P2,2118,211800,pedestrian/bicycle,1024.051,992.477,4.105,0.515
P2,2119,211900,pedestrian/bicycle,1024.464,992.526,4.16,0.459
P2,2120,212000,pedestrian/bicycle,1024.883,992.569,4.214,0.402
P2,2121,212100,pedestrian/bicycle,1025.307,992.606,4.267,0.346
P2,2122,212200,pedestrian/bicycle,1025.736,992.638,4.319,0.292
P2,2123,212300,pedestrian/bicycle,1026.17,992.665,4.369,0.242
P2,2124,212400,pedestrian/bicycle,1026.609,992.687,4.411,0.199
P2,2125,212500,pedestrian/bicycle,1027.052,992.705,4.44,0.163
P2,2126,212600,pedestrian/bicycle,1027.497,992.72,4.461,0.137
P2,2127,212700,pedestrian/bicycle,1027.944,992.733,4.478,0.118
P2,2128,212800,pedestrian/bicycle,1028.392,992.744,4.492,0.109
P2,2129,212900,pedestrian/bicycle,1028.842,992.755,4.505,0.107
P2,2130,213000,pedestrian/bicycle,1029.293,992.766,4.521,0.112
P2,2131,213100,pedestrian/bicycle,1029.746,992.778,4.537,0.127
P2,2132,213200,pedestrian/bicycle,1030.201,992.792,4.55,0.151
P2,2133,213300,pedestrian/bicycle,1030.656,992.809,4.561,0.182
P2,2134,213400,pedestrian/bicycle,1031.113,992.828,4.574,0.216
P2,2135,213500,pedestrian/bicycle,1031.571,992.852,4.591,0.252
P2,2136,213600,pedestrian/bicycle,1032.032,992.879,4.615,0.289
P2,2137,213700,pedestrian/bicycle,1032.495,992.91,4.645,0.329
P2,2138,213800,pedestrian/bicycle,1032.961,992.945,4.679,0.373
P2,2139,213900,pedestrian/bicycle,1033.43,992.984,4.715,0.419
P2,2140,214000,pedestrian/bicycle,1033.904,993.029,4.754,0.469
P2,2141,214100,pedestrian/bicycle,1034.381,993.079,4.793,0.524
P2,2142,214200,pedestrian/bicycle,1034.862,993.134,4.832,0.587
P2,2143,214300,pedestrian/bicycle,1035.347,993.196,4.868,0.655
P2,2144,214400,pedestrian/bicycle,1035.836,993.265,4.9,0.726
P2,2145,214500,pedestrian/bicycle,1036.327,993.341,4.927,0.796
P2,2146,214600,pedestrian/bicycle,1036.821,993.424,4.948,0.86
P2,2147,214700,pedestrian/bicycle,1037.316,993.513,4.959,0.916
P2,2148,214800,pedestrian/bicycle,1037.812,993.607,4.962,0.96
P2,2149,214900,pedestrian/bicycle,1038.308,993.704,4.958,0.991
P2,2150,215000,pedestrian/bicycle,1038.804,993.804,4.948,1.009
P2,2151,215100,pedestrian/bicycle,1039.298,993.906,4.936,1.014
P2,2152,215200,pedestrian/bicycle,1039.791,994.007,4.922,1.006
P2,2153,215300,pedestrian/bicycle,1040.282,994.106,4.905,0.987
P2,2154,215400,pedestrian/bicycle,1040.771,994.203,4.881,0.96
P2,2155,215500,pedestrian/bicycle,1041.258,994.298,4.847,0.928
P2,2156,215600,pedestrian/bicycle,1041.74,994.389,4.804,0.896
P2,2157,215700,pedestrian/bicycle,1042.218,994.477,4.747,0.865
P2,2158,215800,pedestrian/bicycle,1042.689,994.562,4.675,0.836
P2,2159,215900,pedestrian/bicycle,1043.152,994.644,4.591,0.805
P2,2160,216000,pedestrian/bicycle,1043.606,994.723,4.488,0.77
P2,2161,216100,pedestrian/bicycle,1044.049,994.798,4.36,0.726
P2,2162,216200,pedestrian/bicycle,1044.477,994.868,4.203,0.675
P2,2163,216300,pedestrian/bicycle,1044.888,994.933,4.024,0.621
P2,2164,216400,pedestrian/bicycle,1045.281,994.992,3.829,0.567
P2,2165,216500,pedestrian/bicycle,1045.654,995.046,3.631,0.518
P2,2166,216600,pedestrian/bicycle,1046.008,995.096,3.447,0.478
P2,2167,216700,pedestrian/bicycle,1046.345,995.142,3.307,0.45
P2,2168,216800,pedestrian/bicycle,1046.672,995.187,3.228,0.435
P2,2169,216900,pedestrian/bicycle,1046.994,995.23,3.206,0.431
P3,2094,209400,pedestrian/bicycle,1000.644,988.603,4.171,1.629
P3,2095,209500,pedestrian/bicycle,1001.063,988.766,4.208,1.618
P3,2096,209600,pedestrian/bicycle,1001.486,988.927,4.248,1.603
P3,2097,209700,pedestrian/bicycle,1001.913,989.086,4.29,1.584
P3,2098,209800,pedestrian/bicycle,1002.344,989.244,4.333,1.562
P3,2099,209900,pedestrian/bicycle,1002.779,989.398,4.375,1.535
P3,2100,210000,pedestrian/bicycle,1003.219,989.55,4.415,1.501
P3,2101,210100,pedestrian/bicycle,1003.662,989.698,4.452,1.459
P3,2102,210200,pedestrian/bicycle,1004.109,989.842,4.486,1.413
P3,2103,210300,pedestrian/bicycle,1004.559,989.981,4.517,1.361
P3,2104,210400,pedestrian/bicycle,1005.013,990.114,4.55,1.301
P3,2105,210500,pedestrian/bicycle,1005.469,990.24,4.586,1.236
P3,2106,210600,pedestrian/bicycle,1005.93,990.361,4.618,1.172
P3,2107,210700,pedestrian/bicycle,1006.393,990.475,4.643,1.113
P3,2108,210800,pedestrian/bicycle,1006.858,990.584,4.663,1.061
P3,2109,210900,pedestrian/bicycle,1007.325,990.688,4.681,1.013
P3,2110,211000,pedestrian/bicycle,1007.794,990.787,4.7,0.969
P3,2111,211100,pedestrian/bicycle,1008.265,990.882,4.724,0.931
P3,2112,211200,pedestrian/bicycle,1008.739,990.973,4.755,0.899
P3,2113,211300,pedestrian/bicycle,1009.217,991.062,4.79,0.874
P3,2114,211400,pedestrian/bicycle,1009.697,991.148,4.825,0.856
P3,2115,211500,pedestrian/bicycle,1010.182,991.233,4.858,0.84
P3,2116,211600,pedestrian/bicycle,1010.669,991.316,4.889,0.825
P3,2117,211700,pedestrian/bicycle,1011.16,991.398,4.924,0.809
P3,2118,211800,pedestrian/bicycle,1011.654,991.478,4.964,0.793
P3,2119,211900,pedestrian/bicycle,1012.152,991.557,5.006,0.778
P3,2120,212000,pedestrian/bicycle,1012.655,991.634,5.052,0.77
P3,2121,212100,pedestrian/bicycle,1013.163,991.711,5.103,0.768
P3,2122,212200,pedestrian/bicycle,1013.676,991.788,5.158,0.774
P3,2123,212300,pedestrian/bicycle,1014.195,991.866,5.21,0.785
P3,2124,212400,pedestrian/bicycle,1014.718,991.945,5.256,0.797
P3,2125,212500,pedestrian/bicycle,1015.246,992.025,5.298,0.806
P3,2126,212600,pedestrian/bicycle,1015.777,992.106,5.338,0.809
P3,2127,212700,pedestrian/bicycle,1016.313,992.187,5.375,0.807
P3,2128,212800,pedestrian/bicycle,1016.852,992.267,5.411,0.803
P3,2129,212900,pedestrian/bicycle,1017.395,992.347,5.45,0.798
P3,2130,213000,pedestrian/bicycle,1017.943,992.427,5.494,0.791
P3,2131,213100,pedestrian/bicycle,1018.495,992.505,5.544,0.781
P3,2132,213200,pedestrian/bicycle,1019.051,992.583,5.595,0.767
P3,2133,213300,pedestrian/bicycle,1019.613,992.658,5.643,0.744
P3,2134,213400,pedestrian/bicycle,1020.18,992.731,5.682,0.711
P3,2135,213500,pedestrian/bicycle,1020.749,992.8,5.715,0.671
P3,2136,213600,pedestrian/bicycle,1021.323,992.865,5.746,0.626
P3,2137,213700,pedestrian/bicycle,1021.899,992.925,5.774,0.578
P3,2138,213800,pedestrian/bicycle,1022.477,992.981,5.797,0.529
P3,2139,213900,pedestrian/bicycle,1023.058,993.031,5.818,0.481
P3,2140,214000,pedestrian/bicycle,1023.641,993.077,5.836,0.437
P3,2141,214100,pedestrian/bicycle,1024.225,993.119,5.853,0.397
P3,2142,214200,pedestrian/bicycle,1024.811,993.157,5.868,0.364
P3,2143,214300,pedestrian/bicycle,1025.399,993.192,5.881,0.34
P3,2144,214400,pedestrian/bicycle,1025.987,993.225,5.896,0.325
P3,2145,214500,pedestrian/bicycle,1026.578,993.258,5.914,0.321
P3,2146,214600,pedestrian/bicycle,1027.17,993.29,5.935,0.329
P3,2147,214700,pedestrian/bicycle,1027.765,993.324,5.956,0.344
P3,2148,214800,pedestrian/bicycle,1028.361,993.359,5.974,0.364
P3,2149,214900,pedestrian/bicycle,1028.96,993.397,5.993,0.388
P3,2150,215000,pedestrian/bicycle,1029.56,993.437,6.016,0.415
P3,2151,215100,pedestrian/bicycle,1030.163,993.48,6.043,0.445
P3,2152,215200,pedestrian/bicycle,1030.769,993.526,6.073,0.48
P3,2153,215300,pedestrian/bicycle,1031.378,993.576,6.103,0.516
P3,2154,215400,pedestrian/bicycle,1031.99,993.629,6.131,0.55
P3,2155,215500,pedestrian/bicycle,1032.604,993.686,6.157,0.579
P3,2156,215600,pedestrian/bicycle,1033.221,993.745,6.184,0.604
P3,2157,215700,pedestrian/bicycle,1033.841,993.806,6.21,0.625
P3,2158,215800,pedestrian/bicycle,1034.463,993.869,6.235,0.638
P3,2159,215900,pedestrian/bicycle,1035.088,993.933,6.258,0.643
P3,2160,216000,pedestrian/bicycle,1035.715,993.998,6.281,0.645
P3,2161,216100,pedestrian/bicycle,1036.344,994.062,6.303,0.647
P3,2162,216200,pedestrian/bicycle,1036.975,994.127,6.32,0.653
P3,2163,216300,pedestrian/bicycle,1037.607,994.193,6.327,0.665
P3,2164,216400,pedestrian/bicycle,1038.24,994.261,6.322,0.684
P3,2165,216500,pedestrian/bicycle,1038.871,994.33,6.297,0.708
P3,2166,216600,pedestrian/bicycle,1039.498,994.402,6.254,0.736
P3,2167,216700,pedestrian/bicycle,1040.121,994.478,6.191,0.766
P3,2168,216800,pedestrian/bicycle,1040.736,994.556,6.11,0.794
P3,2169,216900,pedestrian/bicycle,1041.342,994.636,6.015,0.816
P3,2170,217000,pedestrian/bicycle,1041.938,994.718,5.9,0.827
P3,2171,217100,pedestrian/bicycle,1042.52,994.801,5.751,0.824
P3,2172,217200,pedestrian/bicycle,1043.086,994.882,5.559,0.805
P3,2173,217300,pedestrian/bicycle,1043.63,994.961,5.329,0.773
P3,2174,217400,pedestrian/bicycle,1044.15,995.036,5.071,0.732
P3,2175,217500,pedestrian/bicycle,1044.643,995.107,4.796,0.687
P3,2176,217600,pedestrian/bicycle,1045.109,995.174,4.524,0.644
P3,2177,217700,pedestrian/bicycle,1045.55,995.236,4.281,0.606
P3,2178,217800,pedestrian/bicycle,1045.968,995.296,4.097,0.578
P3,2179,217900,pedestrian/bicycle,1046.373,995.353,3.996,0.563
P3,2180,218000,pedestrian/bicycle,1046.771,995.409,3.966,0.558
