track_id,frame_id,timestamp_ms,agent_type,x,y,vx,vy
P3,715,71500,pedestrian/bicycle,1013.883,992.215,3.531,0.968
P3,716,71600,pedestrian/bicycle,1014.238,992.309,3.571,0.903
P3,717,71700,pedestrian/bicycle,1014.598,992.395,3.616,0.829
P3,718,71800,pedestrian/bicycle,1014.962,992.475,3.669,0.754
P3,719,71900,pedestrian/bicycle,1015.332,992.546,3.726,0.68
P3,720,72000,pedestrian/bicycle,1015.707,992.611,3.786,0.606
P3,721,72100,pedestrian/bicycle,1016.089,992.667,3.85,0.533
P3,722,72200,pedestrian/bicycle,1016.478,992.717,3.922,0.459
P3,723,72300,pedestrian/bicycle,1016.874,992.759,4.002,0.385
P3,724,72400,pedestrian/bicycle,1017.278,992.794,4.079,0.313
P3,725,72500,pedestrian/bicycle,1017.69,992.822,4.151,0.249
P3,726,72600,pedestrian/bicycle,1018.108,992.845,4.219,0.197
P3,727,72700,pedestrian/bicycle,1018.533,992.862,4.286,0.158
P3,728,72800,pedestrian/bicycle,1018.965,992.877,4.351,0.131
P3,729,72900,pedestrian/bicycle,1019.403,992.889,4.414,0.114
P3,730,73000,pedestrian/bicycle,1019.848,992.9,4.477,0.107
P3,731,73100,pedestrian/bicycle,1020.298,992.911,4.533,0.108
P3,732,73200,pedestrian/bicycle,1020.754,992.922,4.573,0.116
P3,733,73300,pedestrian/bicycle,1021.212,992.934,4.594,0.129
P3,734,73400,pedestrian/bicycle,1021.672,992.948,4.604,0.147
P3,735,73500,pedestrian/bicycle,1022.133,992.964,4.611,0.163
P3,736,73600,pedestrian/bicycle,1022.594,992.98,4.618,0.172
P3,737,73700,pedestrian/bicycle,1023.057,992.998,4.63,0.173
P3,738,73800,pedestrian/bicycle,1023.52,993.014,4.644,0.165
P3,739,73900,pedestrian/bicycle,1023.985,993.03,4.659,0.148
P3,740,74000,pedestrian/bicycle,1024.452,993.044,4.682,0.122
P3,741,74100,pedestrian/bicycle,1024.922,993.054,4.714,0.086
P3,742,74200,pedestrian/bicycle,1025.396,993.061,4.753,0.042
P3,743,74300,pedestrian/bicycle,1025.873,993.063,4.791,-0.003
P3,744,74400,pedestrian/bicycle,1026.354,993.06,4.826,-0.047
P3,745,74500,pedestrian/bicycle,1026.838,993.053,4.858,-0.085
P3,746,74600,pedestrian/bicycle,1027.325,993.044,4.892,-0.113
P3,747,74700,pedestrian/bicycle,1027.816,993.031,4.929,-0.128
P3,748,74800,pedestrian/bicycle,1028.311,993.019,4.969,-0.129
P3,749,74900,pedestrian/bicycle,1028.81,993.006,5.005,-0.115
P3,750,75000,pedestrian/bicycle,1029.312,992.996,5.04,-0.087
P3,751,75100,pedestrian/bicycle,1029.818,992.99,5.078,-0.046
P3,752,75200,pedestrian/bicycle,1030.328,992.988,5.12,0.009
P3,753,75300,pedestrian/bicycle,1030.842,992.992,5.158,0.079
P3,754,75400,pedestrian/bicycle,1031.359,993.004,5.189,0.16
P3,755,75500,pedestrian/bicycle,1031.879,993.025,5.211,0.248
P3,756,75600,pedestrian/bicycle,1032.401,993.054,5.222,0.34
P3,757,75700,pedestrian/bicycle,1032.923,993.092,5.223,0.432
P3,758,75800,pedestrian/bicycle,1033.445,993.14,5.212,0.525
P3,759,75900,pedestrian/bicycle,1033.965,993.197,5.193,0.612
P3,760,76000,pedestrian/bicycle,1034.483,993.263,5.176,0.693
P3,761,76100,pedestrian/bicycle,1035.001,993.336,5.169,0.767
P3,762,76200,pedestrian/bicycle,1035.518,993.416,5.169,0.837
P3,763,76300,pedestrian/bicycle,1036.035,993.503,5.175,0.906
P3,764,76400,pedestrian/bicycle,1036.553,993.597,5.181,0.975
P3,765,76500,pedestrian/bicycle,1037.071,993.698,5.19,1.043
P3,766,76600,pedestrian/bicycle,1037.591,993.806,5.201,1.109
P3,767,76700,pedestrian/bicycle,1038.111,993.92,5.213,1.172
P3,768,76800,pedestrian/bicycle,1038.633,994.04,5.209,1.226
P3,769,76900,pedestrian/bicycle,1039.152,994.164,5.178,1.265
P3,770,77000,pedestrian/bicycle,1039.668,994.292,5.138,1.292
P3,771,77100,pedestrian/bicycle,1040.179,994.422,5.091,1.307
P3,772,77200,pedestrian/bicycle,1040.686,994.553,5.046,1.313
P3,773,77300,pedestrian/bicycle,1041.189,994.684,5.016,1.318
P3,774,77400,pedestrian/bicycle,1041.689,994.816,4.973,1.316
P3,775,77500,pedestrian/bicycle,1042.183,994.947,4.911,1.309
P3,776,77600,pedestrian/bicycle,1042.671,995.078,4.847,1.301
P3,777,77700,pedestrian/bicycle,1043.151,995.207,4.76,1.287
P3,778,77800,pedestrian/bicycle,1043.621,995.335,4.649,1.268
P3,779,77900,pedestrian/bicycle,1044.081,995.461,4.54,1.248
P3,780,78000,pedestrian/bicycle,1044.529,995.584,4.42,1.222
P3,781,78100,pedestrian/bicycle,1044.965,995.705,4.304,1.194
P3,782,78200,pedestrian/bicycle,1045.392,995.824,4.231,1.176
P3,783,78300,pedestrian/bicycle,1045.814,995.941,4.209,1.17
P4,1563,156300,pedestrian/bicycle,1044.833,995.704,-3.043,-0.604
P4,1564,156400,pedestrian/bicycle,1044.526,995.644,-3.084,-0.598
P4,1565,156500,pedestrian/bicycle,1044.216,995.585,-3.127,-0.593
P4,1566,156600,pedestrian/bicycle,1043.902,995.526,-3.149,-0.583
P4,1567,156700,pedestrian/bicycle,1043.588,995.468,-3.135,-0.568
P4,1568,156800,pedestrian/bicycle,1043.277,995.412,-3.081,-0.548
P4,1569,156900,pedestrian/bicycle,1042.975,995.359,-2.958,-0.519
P4,1570,157000,pedestrian/bicycle,1042.688,995.309,-2.78,-0.485
P4,1571,157100,pedestrian/bicycle,1042.419,995.262,-2.599,-0.457
P4,1572,157200,pedestrian/bicycle,1042.167,995.217,-2.448,-0.443
P4,1573,157300,pedestrian/bicycle,1041.927,995.172,-2.348,-0.449
P4,1574,157400,pedestrian/bicycle,1041.694,995.126,-2.318,-0.481
P4,1575,157500,pedestrian/bicycle,1041.46,995.075,-2.356,-0.54
P4,1576,157600,pedestrian/bicycle,1041.22,995.017,-2.443,-0.617
P4,1577,157700,pedestrian/bicycle,1040.971,994.951,-2.545,-0.693
P4,1578,157800,pedestrian/bicycle,1040.713,994.88,-2.609,-0.742
P4,1579,157900,pedestrian/bicycle,1040.451,994.805,-2.626,-0.756
P4,1580,158000,pedestrian/bicycle,1040.188,994.73,-2.634,-0.741
P4,1581,158100,pedestrian/bicycle,1039.924,994.658,-2.644,-0.703
P4,1582,158200,pedestrian/bicycle,1039.659,994.59,-2.659,-0.648
P4,1583,158300,pedestrian/bicycle,1039.392,994.529,-2.682,-0.583
P4,1584,158400,pedestrian/bicycle,1039.122,994.474,-2.712,-0.516
P4,1585,158500,pedestrian/bicycle,1038.85,994.425,-2.742,-0.455
P4,1586,158600,pedestrian/bicycle,1038.574,994.382,-2.767,-0.404
P4,1587,158700,pedestrian/bicycle,1038.297,994.344,-2.782,-0.368
P4,1588,158800,pedestrian/bicycle,1038.019,994.308,-2.78,-0.349
P4,1589,158900,pedestrian/bicycle,1037.742,994.273,-2.764,-0.348
P4,1590,159000,pedestrian/bicycle,1037.466,994.238,-2.745,-0.36
P4,1591,159100,pedestrian/bicycle,1037.192,994.201,-2.73,-0.38
P4,1592,159200,pedestrian/bicycle,1036.92,994.161,-2.72,-0.402
P4,1593,159300,pedestrian/bicycle,1036.648,994.12,-2.714,-0.421
P4,1594,159400,pedestrian/bicycle,1036.377,994.078,-2.703,-0.431
P4,1595,159500,pedestrian/bicycle,1036.108,994.035,-2.684,-0.433
P4,1596,159600,pedestrian/bicycle,1035.841,993.992,-2.656,-0.428
P4,1597,159700,pedestrian/bicycle,1035.577,993.949,-2.625,-0.419
P4,1598,159800,pedestrian/bicycle,1035.316,993.908,-2.595,-0.412
P4,1599,159900,pedestrian/bicycle,1035.058,993.867,-2.569,-0.409
P4,1600,160000,pedestrian/bicycle,1034.802,993.826,-2.549,-0.411
P4,1601,160100,pedestrian/bicycle,1034.548,993.784,-2.539,-0.421
P4,1602,160200,pedestrian/bicycle,1034.293,993.741,-2.542,-0.436
P4,1603,160300,pedestrian/bicycle,1034.038,993.697,-2.558,-0.454
P4,1604,160400,pedestrian/bicycle,1033.781,993.65,-2.584,-0.473
P4,1605,160500,pedestrian/bicycle,1033.521,993.602,-2.618,-0.487
P4,1606,160600,pedestrian/bicycle,1033.258,993.553,-2.651,-0.495
P4,1607,160700,pedestrian/bicycle,1032.991,993.504,-2.68,-0.498
P4,1608,160800,pedestrian/bicycle,1032.722,993.454,-2.703,-0.497
P4,1609,160900,pedestrian/bicycle,1032.451,993.404,-2.725,-0.496
P4,1610,161000,pedestrian/bicycle,1032.177,993.355,-2.751,-0.494
P4,1611,161100,pedestrian/bicycle,1031.9,993.305,-2.784,-0.493
P4,1612,161200,pedestrian/bicycle,1031.62,993.256,-2.821,-0.492
P4,1613,161300,pedestrian/bicycle,1031.336,993.207,-2.857,-0.488
P4,1614,161400,pedestrian/bicycle,1031.049,993.159,-2.893,-0.481
P4,1615,161500,pedestrian/bicycle,1030.757,993.111,-2.933,-0.47
P4,1616,161600,pedestrian/bicycle,1030.462,993.065,-2.978,-0.454
P4,1617,161700,pedestrian/bicycle,1030.161,993.02,-3.028,-0.436
P4,1618,161800,pedestrian/bicycle,1029.856,992.978,-3.081,-0.419
P4,1619,161900,pedestrian/bicycle,1029.545,992.936,-3.137,-0.404
P4,1620,162000,pedestrian/bicycle,1029.229,992.897,-3.189,-0.392
P4,1621,162100,pedestrian/bicycle,1028.908,992.858,-3.234,-0.384
P4,1622,162200,pedestrian/bicycle,1028.582,992.82,-3.273,-0.378
P4,1623,162300,pedestrian/bicycle,1028.253,992.782,-3.306,-0.375
P4,1624,162400,pedestrian/bicycle,1027.921,992.745,-3.334,-0.369
P4,1625,162500,pedestrian/bicycle,1027.586,992.708,-3.364,-0.36
P4,1626,162600,pedestrian/bicycle,1027.249,992.673,-3.394,-0.35
P4,1627,162700,pedestrian/bicycle,1026.908,992.638,-3.422,-0.343
P4,1628,162800,pedestrian/bicycle,1026.564,992.604,-3.448,-0.338
P4,1629,162900,pedestrian/bicycle,1026.218,992.57,-3.469,-0.336
P4,1630,163000,pedestrian/bicycle,1025.871,992.537,-3.486,-0.335
P4,1631,163100,pedestrian/bicycle,1025.522,992.504,-3.498,-0.331
P4,1632,163200,pedestrian/bicycle,1025.171,992.471,-3.511,-0.321
P4,1633,163300,pedestrian/bicycle,1024.819,992.44,-3.525,-0.302
P4,1634,163400,pedestrian/bicycle,1024.466,992.411,-3.538,-0.275
P4,1635,163500,pedestrian/bicycle,1024.112,992.385,-3.552,-0.241
P4,1636,163600,pedestrian/bicycle,1023.756,992.363,-3.567,-0.206
P4,1637,163700,pedestrian/bicycle,1023.398,992.344,-3.583,-0.173
P4,1638,163800,pedestrian/bicycle,1023.039,992.328,-3.604,-0.143
P4,1639,163900,pedestrian/bicycle,1022.677,992.315,-3.629,-0.116
P4,1640,164000,pedestrian/bicycle,1022.313,992.305,-3.649,-0.095
P4,1641,164100,pedestrian/bicycle,1021.948,992.296,-3.659,-0.078
P4,1642,164200,pedestrian/bicycle,1021.582,992.289,-3.654,-0.064
P4,1643,164300,pedestrian/bicycle,1021.218,992.283,-3.634,-0.055
P4,1644,164400,pedestrian/bicycle,1020.856,992.277,-3.607,-0.055
P4,1645,164500,pedestrian/bicycle,1020.497,992.271,-3.577,-0.065
P4,1646,164600,pedestrian/bicycle,1020.14,992.264,-3.547,-0.084
P4,1647,164700,pedestrian/bicycle,1019.787,992.254,-3.522,-0.108
P4,1648,164800,pedestrian/bicycle,1019.436,992.242,-3.503,-0.134
P4,1649,164900,pedestrian/bicycle,1019.086,992.227,-3.492,-0.161
P4,1650,165000,pedestrian/bicycle,1018.737,992.21,-3.49,-0.186
P4,1651,165100,pedestrian/bicycle,1018.388,992.19,-3.495,-0.212
P4,1652,165200,pedestrian/bicycle,1018.038,992.168,-3.503,-0.24
P4,1653,165300,pedestrian/bicycle,1017.687,992.142,-3.507,-0.269
P4,1654,165400,pedestrian/bicycle,1017.337,992.114,-3.506,-0.297
P4,1655,165500,pedestrian/bicycle,1016.986,992.083,-3.502,-0.32
P4,1656,165600,pedestrian/bicycle,1016.636,992.05,-3.498,-0.339
P4,1657,165700,pedestrian/bicycle,1016.286,992.015,-3.5,-0.357
P4,1658,165800,pedestrian/bicycle,1015.936,991.979,-3.512,-0.378
P4,1659,165900,pedestrian/bicycle,1015.583,991.94,-3.536,-0.399
P4,1660,166000,pedestrian/bicycle,1015.228,991.899,-3.565,-0.419
P4,1661,166100,pedestrian/bicycle,1014.87,991.856,-3.597,-0.437
P4,1662,166200,pedestrian/bicycle,1014.509,991.812,-3.626,-0.452
P4,1663,166300,pedestrian/bicycle,1014.145,991.766,-3.648,-0.466
P4,1664,166400,pedestrian/bicycle,1013.78,991.718,-3.659,-0.482
P4,1665,166500,pedestrian/bicycle,1013.414,991.669,-3.659,-0.498
P4,1666,166600,pedestrian/bicycle,1013.049,991.619,-3.651,-0.516
P4,1667,166700,pedestrian/bicycle,1012.684,991.566,-3.643,-0.535
P4,1668,166800,pedestrian/bicycle,1012.32,991.512,-3.635,-0.555
P4,1669,166900,pedestrian/bicycle,1011.957,991.455,-3.622,-0.573
P4,1670,167000,pedestrian/bicycle,1011.596,991.397,-3.606,-0.588
P4,1671,167100,pedestrian/bicycle,1011.236,991.338,-3.588,-0.6
P4,1672,167200,pedestrian/bicycle,1010.878,991.277,-3.567,-0.606
P4,1673,167300,pedestrian/bicycle,1010.523,991.217,-3.542,-0.605
P4,1674,167400,pedestrian/bicycle,1010.17,991.157,-3.514,-0.599
P4,1675,167500,pedestrian/bicycle,1009.82,991.097,-3.484,-0.592
P4,1676,167600,pedestrian/bicycle,1009.473,991.038,-3.454,-0.588
P4,1677,167700,pedestrian/bicycle,1009.129,990.979,-3.425,-0.591
P4,1678,167800,pedestrian/bicycle,1008.788,990.92,-3.397,-0.604
P4,1679,167900,pedestrian/bicycle,1008.45,990.858,-3.37,-0.622
P4,1680,168000,pedestrian/bicycle,1008.114,990.795,-3.341,-0.645
P4,1681,168100,pedestrian/bicycle,1007.782,990.729,-3.312,-0.669
P4,1682,168200,pedestrian/bicycle,1007.452,990.661,-3.282,-0.694
P4,1683,168300,pedestrian/bicycle,1007.125,990.59,-3.252,-0.724
P4,1684,168400,pedestrian/bicycle,1006.802,990.516,-3.221,-0.764
P4,1685,168500,pedestrian/bicycle,1006.481,990.437,-3.188,-0.818
P4,1686,168600,pedestrian/bicycle,1006.164,990.351,-3.158,-0.885
P4,1687,168700,pedestrian/bicycle,1005.85,990.259,-3.131,-0.964
P4,1688,168800,pedestrian/bicycle,1005.538,990.158,-3.101,-1.053
P4,1689,168900,pedestrian/bicycle,1005.23,990.048,-3.064,-1.152
P4,1690,169000,pedestrian/bicycle,1004.925,989.927,-3.019,-1.26
P4,1691,169100,pedestrian/bicycle,1004.626,989.796,-2.962,-1.374
P4,1692,169200,pedestrian/bicycle,1004.334,989.652,-2.887,-1.489
P4,1693,169300,pedestrian/bicycle,1004.05,989.498,-2.792,-1.596
P4,1694,169400,pedestrian/bicycle,1003.777,989.334,-2.678,-1.694
P4,1695,169500,pedestrian/bicycle,1003.515,989.16,-2.551,-1.784
P4,1696,169600,pedestrian/bicycle,1003.266,988.977,-2.423,-1.87
P4,1697,169700,pedestrian/bicycle,1003.03,988.786,-2.298,-1.954
P4,1698,169800,pedestrian/bicycle,1002.807,988.587,-2.161,-2.024
P4,1699,169900,pedestrian/bicycle,1002.599,988.382,-2.015,-2.075
P4,1700,170000,pedestrian/bicycle,1002.404,988.173,-1.883,-2.109
P4,1701,170100,pedestrian/bicycle,1002.221,987.962,-1.774,-2.111
P4,1702,170200,pedestrian/bicycle,1002.047,987.752,-1.693,-2.088
P4,1703,170300,pedestrian/bicycle,1001.88,987.544,-1.649,-2.068
P4,1704,170400,pedestrian/bicycle,1001.716,987.338,-1.636,-2.061
P5,1875,187500,pedestrian/bicycle,1000.717,988.28,2.255,0.7
P5,1876,187600,pedestrian/bicycle,1000.945,988.351,2.307,0.725
P5,1877,187700,pedestrian/bicycle,1001.179,988.426,2.375,0.759
P5,1878,187800,pedestrian/bicycle,1001.421,988.504,2.451,0.801
P5,1879,187900,pedestrian/bicycle,1001.67,988.586,2.535,0.853
P5,1880,188000,pedestrian/bicycle,1001.928,988.675,2.631,0.918
P5,1881,188100,pedestrian/bicycle,1002.196,988.77,2.727,0.993
P5,1882,188200,pedestrian/bicycle,1002.473,988.874,2.816,1.078
P5,1883,188300,pedestrian/bicycle,1002.759,988.986,2.905,1.172
P5,1884,188400,pedestrian/bicycle,1003.055,989.108,3,1.266
P5,1885,188500,pedestrian/bicycle,1003.36,989.239,3.097,1.355
P5,1886,188600,pedestrian/bicycle,1003.674,989.379,3.186,1.439
P5,1887,188700,pedestrian/bicycle,1003.996,989.527,3.268,1.514
P5,1888,188800,pedestrian/bicycle,1004.327,989.681,3.339,1.582
P5,1889,188900,pedestrian/bicycle,1004.663,989.843,3.395,1.648
P5,1890,189000,pedestrian/bicycle,1005.005,990.011,3.435,1.719
P5,1891,189100,pedestrian/bicycle,1005.35,990.187,3.467,1.79
P5,1892,189200,pedestrian/bicycle,1005.699,990.369,3.506,1.85
P5,1893,189300,pedestrian/bicycle,1006.051,990.555,3.551,1.885
P5,1894,189400,pedestrian/bicycle,1006.409,990.744,3.594,1.889
P5,1895,189500,pedestrian/bicycle,1006.77,990.932,3.632,1.869
P5,1896,189600,pedestrian/bicycle,1007.135,991.117,3.66,1.836
P5,1897,189700,pedestrian/bicycle,1007.502,991.299,3.688,1.799
P5,1898,189800,pedestrian/bicycle,1007.872,991.477,3.719,1.761
P5,1899,189900,pedestrian/bicycle,1008.246,991.651,3.751,1.72
P5,1900,190000,pedestrian/bicycle,1008.623,991.821,3.787,1.677
P5,1901,190100,pedestrian/bicycle,1009.004,991.986,3.83,1.63
P5,1902,190200,pedestrian/bicycle,1009.389,992.147,3.881,1.577
P5,1903,190300,pedestrian/bicycle,1009.78,992.301,3.937,1.517
P5,1904,190400,pedestrian/bicycle,1010.177,992.45,3.996,1.453
P5,1905,190500,pedestrian/bicycle,1010.58,992.592,4.062,1.384
P5,1906,190600,pedestrian/bicycle,1010.989,992.726,4.133,1.308
P5,1907,190700,pedestrian/bicycle,1011.406,992.853,4.204,1.225
P5,1908,190800,pedestrian/bicycle,1011.83,992.971,4.274,1.138
P5,1909,190900,pedestrian/bicycle,1012.261,993.08,4.346,1.045
P5,1910,191000,pedestrian/bicycle,1012.699,993.18,4.415,0.947
P5,1911,191100,pedestrian/bicycle,1013.144,993.27,4.476,0.848
P5,1912,191200,pedestrian/bicycle,1013.594,993.349,4.532,0.749
P5,1913,191300,pedestrian/bicycle,1014.05,993.42,4.586,0.655
P5,1914,191400,pedestrian/bicycle,1014.511,993.481,4.641,0.566
P5,1915,191500,pedestrian/bicycle,1014.978,993.533,4.696,0.483
P5,1916,191600,pedestrian/bicycle,1015.451,993.578,4.753,0.406
P5,1917,191700,pedestrian/bicycle,1015.929,993.615,4.813,0.335
P5,1918,191800,pedestrian/bicycle,1016.413,993.645,4.873,0.27
P5,1919,191900,pedestrian/bicycle,1016.903,993.669,4.929,0.215
P5,1920,192000,pedestrian/bicycle,1017.399,993.688,4.985,0.17
P5,1921,192100,pedestrian/bicycle,1017.901,993.704,5.045,0.131
P5,1922,192200,pedestrian/bicycle,1018.408,993.715,5.111,0.093
P5,1923,192300,pedestrian/bicycle,1018.923,993.722,5.181,0.057
P5,1924,192400,pedestrian/bicycle,1019.445,993.726,5.253,0.019
P5,1925,192500,pedestrian/bicycle,1019.973,993.726,5.32,-0.017
P5,1926,192600,pedestrian/bicycle,1020.508,993.723,5.381,-0.046
P5,1927,192700,pedestrian/bicycle,1021.049,993.717,5.434,-0.065
P5,1928,192800,pedestrian/bicycle,1021.595,993.711,5.482,-0.073
P5,1929,192900,pedestrian/bicycle,1022.145,993.703,5.525,-0.072
P5,1930,193000,pedestrian/bicycle,1022.7,993.697,5.56,-0.065
P5,1931,193100,pedestrian/bicycle,1023.257,993.69,5.589,-0.057
P5,1932,193200,pedestrian/bicycle,1023.817,993.685,5.617,-0.045
P5,1933,193300,pedestrian/bicycle,1024.381,993.681,5.648,-0.032
P5,1934,193400,pedestrian/bicycle,1024.947,993.679,5.68,-0.021
P5,1935,193500,pedestrian/bicycle,1025.517,993.677,5.71,-0.014
P5,1936,193600,pedestrian/bicycle,1026.089,993.676,5.734,-0.013
P5,1937,193700,pedestrian/bicycle,1026.663,993.674,5.752,-0.019
P5,1938,193800,pedestrian/bicycle,1027.239,993.672,5.773,-0.026
P5,1939,193900,pedestrian/bicycle,1027.818,993.669,5.799,-0.029
P5,1940,194000,pedestrian/bicycle,1028.399,993.666,5.827,-0.025
P5,1941,194100,pedestrian/bicycle,1028.983,993.664,5.853,-0.015
P5,1942,194200,pedestrian/bicycle,1029.57,993.664,5.876,0.002
P5,1943,194300,pedestrian/bicycle,1030.158,993.665,5.896,0.03
P5,1944,194400,pedestrian/bicycle,1030.749,993.67,5.919,0.069
P5,1945,194500,pedestrian/bicycle,1031.342,993.68,5.947,0.117
P5,1946,194600,pedestrian/bicycle,1031.938,993.694,5.976,0.172
P5,1947,194700,pedestrian/bicycle,1032.537,993.714,6.001,0.232
P5,1948,194800,pedestrian/bicycle,1033.138,993.741,6.018,0.299
P5,1949,194900,pedestrian/bicycle,1033.74,993.774,6.021,0.364
P5,1950,195000,pedestrian/bicycle,1034.341,993.813,6.006,0.427
P5,1951,195100,pedestrian/bicycle,1034.94,993.859,5.969,0.489
P5,1952,195200,pedestrian/bicycle,1035.534,993.911,5.903,0.549
P5,1953,195300,pedestrian/bicycle,1036.119,993.969,5.806,0.602
P5,1954,195400,pedestrian/bicycle,1036.693,994.031,5.675,0.642
P5,1955,195500,pedestrian/bicycle,1037.253,994.096,5.512,0.663
P5,1956,195600,pedestrian/bicycle,1037.795,994.163,5.326,0.667
P5,1957,195700,pedestrian/bicycle,1038.318,994.229,5.133,0.657
P5,1958,195800,pedestrian/bicycle,1038.821,994.294,4.929,0.638
P5,1959,195900,pedestrian/bicycle,1039.303,994.356,4.72,0.614
P5,1960,196000,pedestrian/bicycle,1039.767,994.417,4.551,0.594
P5,1961,196100,pedestrian/bicycle,1040.217,994.475,4.454,0.582
P5,1962,196200,pedestrian/bicycle,1040.661,994.533,4.425,0.578
P6,1882,188200,pedestrian/bicycle,1001.967,987.409,1.107,1.013
P6,1883,188300,pedestrian/bicycle,1002.085,987.51,1.261,1.012
P6,1884,188400,pedestrian/bicycle,1002.219,987.612,1.42,1.015
P6,1885,188500,pedestrian/bicycle,1002.369,987.714,1.582,1.026
P6,1886,188600,pedestrian/bicycle,1002.535,987.817,1.739,1.044
P6,1887,188700,pedestrian/bicycle,1002.717,987.923,1.891,1.066
P6,1888,188800,pedestrian/bicycle,1002.914,988.03,2.043,1.087
P6,1889,188900,pedestrian/bicycle,1003.126,988.14,2.201,1.101
P6,1890,189000,pedestrian/bicycle,1003.354,988.25,2.362,1.105
P6,1891,189100,pedestrian/bicycle,1003.598,988.36,2.511,1.101
P6,1892,189200,pedestrian/bicycle,1003.855,988.47,2.644,1.084
P6,1893,189300,pedestrian/bicycle,1004.125,988.576,2.754,1.05
P6,1894,189400,pedestrian/bicycle,1004.405,988.679,2.841,1.005
P6,1895,189500,pedestrian/bicycle,1004.693,988.777,2.914,0.954
P6,1896,189600,pedestrian/bicycle,1004.987,988.87,2.979,0.901
P6,1897,189700,pedestrian/bicycle,1005.288,988.957,3.041,0.848
P6,1898,189800,pedestrian/bicycle,1005.595,989.04,3.099,0.799
P6,1899,189900,pedestrian/bicycle,1005.908,989.118,3.157,0.76
P6,1900,190000,pedestrian/bicycle,1006.227,989.192,3.214,0.738
P6,1901,190100,pedestrian/bicycle,1006.551,989.266,3.269,0.737
P6,1902,190200,pedestrian/bicycle,1006.88,989.341,3.318,0.753
P6,1903,190300,pedestrian/bicycle,1007.214,989.418,3.36,0.786
P6,1904,190400,pedestrian/bicycle,1007.551,989.499,3.388,0.832
P6,1905,190500,pedestrian/bicycle,1007.891,989.585,3.399,0.888
P6,1906,190600,pedestrian/bicycle,1008.231,989.677,3.399,0.952
P6,1907,190700,pedestrian/bicycle,1008.57,989.775,3.396,1.025
P6,1908,190800,pedestrian/bicycle,1008.91,989.882,3.395,1.105
P6,1909,190900,pedestrian/bicycle,1009.25,989.997,3.402,1.189
P6,1910,191000,pedestrian/bicycle,1009.591,990.12,3.426,1.272
P6,1911,191100,pedestrian/bicycle,1009.936,990.25,3.461,1.344
